Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1991","1991","t","600","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1992","1992","t","544.5","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1993","1993","t","500","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1994","1994","t","400","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1995","1995","t","368.3","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1996","1996","t","347.2","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1997","1997","t","347.14","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1998","1998","t","300","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","1999","1999","t","200","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2000","2000","t","130","A","Official figure",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2001","2001","t","133","A","Official figure",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2002","2002","t","130","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2003","2003","t","135","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2004","2004","t","155","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2005","2005","t","173.97","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2006","2006","t","170","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2007","2007","t","190","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2008","2008","t","415.33","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2009","2009","t","643.92","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2010","2010","t","865","A","Official figure",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2011","2011","t","878","A","Official figure",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2012","2012","t","892","A","Official figure",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2013","2013","t","909.74","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2014","2014","t","917.8","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2015","2015","t","751.44","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2016","2016","t","859.66","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2017","2017","t","842.97","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2018","2018","t","856.39","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2019","2019","t","826.04","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2020","2020","t","824.03","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2021","2021","t","821.64","I","Imputed value",""
"QCL","Crops and livestock products","044","Bahamas","5510","Production","01520.01","Cassava, fresh","2022","2022","t","819.84","I","Imputed value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1961","1961","t","902","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1962","1962","t","829","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1963","1963","t","829","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1964","1964","t","704","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1965","1965","t","700","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1966","1966","t","700","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1967","1967","t","700","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1968","1968","t","750","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1969","1969","t","800","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1970","1970","t","800","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1971","1971","t","850","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1972","1972","t","850","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1973","1973","t","870","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1974","1974","t","900","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1975","1975","t","900","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1976","1976","t","910","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1977","1977","t","910","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1978","1978","t","920","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1979","1979","t","920","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1980","1980","t","930","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1981","1981","t","930","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1982","1982","t","950","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1983","1983","t","960","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1984","1984","t","960","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1985","1985","t","960","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1986","1986","t","960","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1987","1987","t","960","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1988","1988","t","1000","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1989","1989","t","1100","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1990","1990","t","1150","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1991","1991","t","1242","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1992","1992","t","2430","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1993","1993","t","693","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1994","1994","t","411","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1995","1995","t","818","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1996","1996","t","720","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1997","1997","t","650","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1998","1998","t","600","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","1999","1999","t","550","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5510","Production","01520.01","Cassava, fresh","2000","2000","t","500","E","Estimated value",""
